"","time","device","location","lat","long","B1dw","B1uw","B2dw","B2uw","B3dw","B3uw","B4dw","B4uw","B5dw","B5uw","B6dw","B6uw","B7dw","B7uw","LWdw","LWuw","LfW","P","SLP","PARdw","PARuw","RH","SWdw","SWuw","Tabove","Tair","Tbelow","Tdew","prate","precip","datetime"
"3017",2018-07-22 12:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,1.04853,0.0401637,1.71172,0.0621834,1.67204,0.0938616,1.64387,0.129347,0.803457,0.388115,1.1725,0.670267,0.180579,0.0743612,375.866,-425.271,NA,987.11669922,1016.80797825,54.2261,-4.51202,100,40.3291,-4.70132,12.1396,19.3658,21.0855,19.3521,2.12853,2.12853,2018-07-22 12:00:00
"3016",2018-07-22 13:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,3.05466,0.0424919,5.21469,0.170163,5.11049,0.262245,5.20396,0.296755,2.53313,1.21592,3.63582,2.01873,0.579346,0.239615,374.044,-432.087,NA,987.36366272,1016.95330382,165.215,-11.7033,99.85123873,122.874,-12.1943,11.7915,20.4276,22.2588,20.3897,0.181947,0.181947,2018-07-22 13:00:00
"3015",2018-07-22 14:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,5.23664,0.0441359,9.14901,0.307689,8.95623,0.468272,9.3377,0.530321,4.47912,2.11549,6.30759,3.42841,1.04495,0.422728,368.536,-432.653,NA,987.69996643,1017.34053616,289.942,-21.1862,98.51386547,215.636,-22.0751,10.7378,20.0294,22.3553,19.7732,0.00414032,0.00414032,2018-07-22 14:00:00
"3014",2018-07-22 15:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,6.59864,0.050649,11.7553,0.413252,11.4767,0.627664,12.1688,0.719884,6.19776,2.89121,8.87324,4.61984,1.38846,0.562295,370.006,-436.182,NA,988.0166626,1017.68616328,372.372,-27.4344,95.59950233,276.942,-28.5854,11.0173,19.8399,22.9559,19.1017,NA,NA,2018-07-22 15:00:00
"3013",2018-07-22 16:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,10.6497,0.0581505,19.5731,0.634055,18.8827,0.944975,21.0491,1.12666,11.1258,4.62489,14.8108,6.97654,2.34259,0.866398,379.522,-444.809,NA,988.16665649,1017.76533198,614.528,-40.7434,93.80379915,457.039,-42.4528,12.8299,20.5755,24.4047,19.5205,NA,NA,2018-07-22 16:00:00
"3012",2018-07-22 17:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,10.9473,0.0754658,20.0398,0.671283,19.8571,0.983932,21.9591,1.20893,11.621,4.88862,15.2264,7.00112,2.21626,0.819913,375.03,-462.549,NA,988.2333374,1017.67425472,612.815,-42.8526,86.59452796,455.765,-44.6505,11.9791,22.1458,27.3328,19.7878,NA,NA,2018-07-22 17:00:00
"3011",2018-07-22 18:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,10.6325,0.0686368,19.6122,0.632839,19.2973,0.934947,21.2514,1.13494,11.2885,4.61102,14.858,6.73608,2.22431,0.798862,377.905,-459.554,NA,988.51669312,1017.92641248,596.598,-40.4615,87.12671399,443.703,-42.1591,12.5254,22.5376,26.8454,20.2712,NA,NA,2018-07-22 18:00:00
"3010",2018-07-22 19:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,7.86551,0.0675521,14.1728,0.459767,13.9955,0.679315,15.0617,0.813027,7.93607,3.22964,10.6215,4.83256,1.61542,0.575287,380.411,-457.248,NA,988.60832214,1017.97808465,432.542,-29.5301,86.08469367,321.692,-30.7691,12.9982,22.9612,26.4686,20.494,NA,NA,2018-07-22 19:00:00
"3009",2018-07-22 20:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,7.2275,0.070072,13.3623,0.449251,13.1192,0.66714,14.3514,0.800373,7.27219,3.04822,9.70816,4.55653,1.50277,0.549666,378.293,-455.059,NA,989.02496338,1018.42945823,405.661,-28.7933,86.29344106,301.699,-30.0013,12.5967,22.7396,26.1089,20.3149,NA,NA,2018-07-22 20:00:00
"3008",2018-07-22 21:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,3.68975,0.0605855,6.40119,0.217514,6.3737,0.323117,6.57809,0.38065,3.45161,1.45005,4.7926,2.27753,0.747414,0.271998,381.809,-450.468,NA,989.61669922,1019.03083728,195.797,-14.0744,86.31523252,145.618,-14.6648,13.2603,22.8176,25.3519,20.3968,NA,NA,2018-07-22 21:00:00
"3007",2018-07-22 22:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,1.42637,0.0444678,2.38008,0.0793659,2.37783,0.11594,2.35563,0.146772,1.30544,0.542122,1.91174,0.916097,0.289617,0.10502,377.68,-439.308,NA,989.95834351,1019.4982168,73.9187,-5.38028,94.427073,54.975,-5.60601,12.4828,21.6773,23.4834,20.7176,NA,NA,2018-07-22 22:00:00
"3006",2018-07-22 23:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.363788,0.0421503,0.566978,0.0345009,0.557218,0.0496148,0.542137,0.08713,0.335067,0.146628,0.518196,0.264292,0.078742,0.0308706,379.521,-434.223,NA,990.3666687,1019.97064048,17.7691,-2.94063,99.75655675,13.2153,-3.06401,12.8309,21.1671,22.6233,21.1135,NA,NA,2018-07-22 23:00:00
"3005",2018-07-23 00:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.103836,0.0404951,0.137871,0.0319833,0.141549,0.0412048,0.172034,0.0784176,0.106828,0.0627757,0.203565,0.143349,0.0294988,0.0174921,380.401,-433.641,NA,990.55831909,1020.1595527,4.60473,-2.53364,100,3.42464,-2.63994,12.9967,21.2502,22.524,21.2365,0.528611,0.528611,2018-07-23 00:00:00
"3004",2018-07-23 01:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0567198,0.0427016,0.0464105,0.0292439,0.0559191,0.0397319,0.0938778,0.0793861,0.0320337,0.0368618,0.11104,0.100546,0.0120833,0.0120239,381.928,-434.34,NA,991.12503052,1020.73187157,1.81377,-2.62151,100,1.34894,-2.73149,13.2833,21.3608,22.6431,21.347,0.130702,0.130702,2018-07-23 01:00:00
"3003",2018-07-23 02:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0578261,0.0425917,0.0462437,0.0296135,0.0569672,0.0407839,0.0942072,0.0797729,0.0335329,0.036342,0.106812,0.10378,0.0122708,0.0121691,383.439,-436.913,NA,991.26663208,1020.82700246,1.72969,-2.45665,100,1.28641,-2.55972,13.5661,21.8592,23.0802,21.8455,0.0110159,0.0110159,2018-07-23 02:00:00
"3002",2018-07-23 03:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0562789,0.0417083,0.0479149,0.0302062,0.0562668,0.0395228,0.0961948,0.0797729,0.0319547,0.0390996,0.104696,0.101042,0.0131552,0.0119515,383.953,-438.125,NA,991.31668091,1020.84848037,1.74972,-2.62158,100,1.30131,-2.73157,13.6624,22.1546,23.2855,22.1409,0.271366,0.271366,2018-07-23 03:00:00
"3001",2018-07-23 04:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0581545,0.043254,0.0469133,0.0295401,0.0587168,0.0408891,0.0965248,0.0795782,0.032191,0.037236,0.106546,0.103284,0.0131017,0.0121211,384.23,-438.591,NA,991.18331909,1020.70433969,1.79776,-2.64912,100,1.33703,-2.76026,13.7141,22.222,23.3643,22.2082,NA,NA,2018-07-23 04:00:00
"3000",2018-07-23 05:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0577126,0.0418193,0.0464948,0.0301318,0.0578977,0.0408886,0.092052,0.0784167,0.032586,0.0382791,0.105753,0.098802,0.012351,0.0117821,383.717,-437.926,NA,991.15837097,1020.68654737,1.72166,-2.561,100,1.28044,-2.66845,13.6182,22.1436,23.2519,22.1299,NA,NA,2018-07-23 05:00:00
"2999",2018-07-23 06:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0578236,0.043475,0.0460762,0.0285033,0.0570833,0.0419401,0.0958631,0.0776457,0.0324276,0.0379796,0.114478,0.100545,0.0126996,0.0127023,383.616,-438.443,NA,991.14997864,1020.66187264,1.72569,-2.45663,100,1.28343,-2.5597,13.5995,22.3023,23.3395,22.2885,0.0137181,0.0137181,2018-07-23 06:00:00
"2998",2018-07-23 07:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0542913,0.0422602,0.045742,0.029096,0.0580169,0.0399438,0.0864345,0.0846107,0.0317964,0.0396175,0.113419,0.0990523,0.0123779,0.0126777,383.991,-439.089,NA,991.35002136,1020.86076573,1.80978,-2.605,100,1.34598,-2.71429,13.6692,22.372,23.4483,22.3582,NA,NA,2018-07-23 07:00:00
"2997",2018-07-23 08:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0583749,0.0414874,0.0454062,0.0299842,0.0596472,0.0409943,0.0932138,0.0801606,0.0316384,0.0390234,0.115533,0.0992993,0.0127528,0.0131868,383.391,-438.378,NA,991.3583374,1020.87868098,1.74168,-2.52804,100,1.29533,-2.6341,13.5573,22.2799,23.3283,22.2661,0.0564578,0.0564578,2018-07-23 08:00:00
"2996",2018-07-23 09:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0848594,0.0421508,0.0908893,0.0293177,0.0962271,0.0410986,0.115355,0.0791931,0.0527024,0.0432726,0.129554,0.11175,0.0175768,0.0140826,382.766,-437.444,NA,991.82502747,1021.37767853,3.03499,-2.55002,100,2.25719,-2.65701,13.4404,22.0983,23.1703,22.0845,0.00158071,0.00158071,2018-07-23 09:00:00
"2995",2018-07-23 10:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.40229,0.0420408,0.619453,0.0366495,0.595545,0.052243,0.590197,0.092359,0.362156,0.168599,0.541166,0.303878,0.0815575,0.0355896,382.261,-437.299,NA,992.23335266,1021.81050574,20.2127,-3.03412,100,15.0326,-3.16142,13.3458,21.977,23.1457,21.9633,0.034722,0.034722,2018-07-23 10:00:00
"2994",2018-07-23 11:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,1.63828,0.0419303,2.75583,0.0889949,2.66126,0.138223,2.72148,0.166343,1.56175,0.691349,2.30591,1.17289,0.33656,0.135914,380.823,-439.308,NA,992.45002747,1022.01992964,89.0923,-6.05634,100,66.26,-6.31044,13.0757,22.1118,23.4853,22.098,NA,NA,2018-07-23 11:00:00
"2993",2018-07-23 12:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,2.02802,0.0452396,3.40509,0.1149,3.34163,0.173121,3.38248,0.201935,1.85721,0.830829,2.72653,1.38967,0.388016,0.157179,379.842,-441.293,NA,992.87498474,1022.43245218,104.237,-7.63883,100,77.5234,-7.95932,12.8914,22.3592,23.82,22.3455,0.0279234,0.0279234,2018-07-23 12:00:00
"2992",2018-07-23 13:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,3.66922,0.043585,6.1706,0.216669,5.91871,0.330867,6.18758,0.375231,3.62271,1.60367,5.1052,2.59391,0.77186,0.303913,378.099,-443.381,NA,993.20831299,1022.75529475,209.071,-14.448,99.59654808,155.491,-15.0542,12.5614,22.5606,24.1696,22.4796,0.769282,0.769282,2018-07-23 13:00:00
"2991",2018-07-23 14:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,7.34692,0.0567228,12.6881,0.449898,11.877,0.673459,13.005,0.781867,7.45185,3.27248,10.0715,5.05421,1.56229,0.606908,372.47,-452.627,NA,993.46664429,1022.9578759,425.064,-29.2517,96.31105065,316.13,-30.479,11.4916,23.1875,25.7081,22.5497,0.00898018,0.00898017,2018-07-23 14:00:00
"2990",2018-07-23 15:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,8.90576,0.076787,15.86,0.532801,15.067,0.781855,16.847,0.940623,9.20471,3.89813,12.109,5.79281,1.85583,0.694958,370.473,-461.863,NA,993.25836182,1022.65744575,504.812,-34.4689,89.55606818,375.44,-35.9151,11.0997,24.0414,27.2219,22.198,NA,NA,2018-07-23 15:00:00
"2989",2018-07-23 16:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,12.4395,0.0851834,23.2371,0.696759,23.0721,1.01696,25.9221,1.25124,13.6483,5.34855,17.6044,7.65228,2.646,0.928286,377.082,-465.727,NA,993.14163208,1022.57003097,715.461,-44.5077,87.69053221,532.105,-46.375,12.3643,23.7158,27.8481,21.5335,0.0002299,0.0002299,2018-07-23 16:00:00
"2988",2018-07-23 17:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,19.6766,0.0734873,38.0446,1.02328,37.2129,1.49035,43.852,1.86951,22.1891,8.37946,27.6986,11.486,4.24693,1.4353,357.302,-470.155,NA,993.06663513,1022.48871443,1156.41,-64.2302,86.40386462,860.044,-66.925,8.51631,23.7566,28.5573,21.3328,0.122043,0.122043,2018-07-23 17:00:00
"2987",2018-07-23 18:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,18.6627,0.0754794,36.5414,0.9971,35.2338,1.43851,42.4794,1.84093,22.0064,8.36154,27.0238,11.2091,4.10144,1.38026,340.94,-473.63,NA,993.19168091,1022.64279989,1100.21,-62.3158,83.38308334,818.248,-64.9302,5.24612,23.5043,29.1168,20.5084,0.0170381,0.0170381,2018-07-23 18:00:00
"2986",2018-07-23 19:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,14.7789,0.0930172,28.5048,0.822131,27.5086,1.19897,32.2524,1.50067,16.2003,6.23974,20.4232,8.71187,3.18099,1.08975,351.73,-468.455,NA,993.24996948,1022.65888322,862.479,-51.9719,84.30353999,641.445,-54.1524,7.43981,23.9414,28.2881,21.1137,0.00350676,0.00350676,2018-07-23 19:00:00
"2985",2018-07-23 20:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,12.4712,0.0833002,24.3872,0.75787,23.4406,1.10805,27.6255,1.39614,13.9345,5.71291,17.7152,8.02436,2.72079,0.986444,355.247,-468.75,NA,993.18336487,1022.5725536,736.946,-48.3935,82.05025792,548.083,-50.4238,8.13311,24.1174,28.336,20.8456,0.00625505,0.00625505,2018-07-23 20:00:00
"2984",2018-07-23 21:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,8.68505,0.0616862,17.6394,0.618175,17.3033,0.913314,19.9663,1.14647,10.0367,4.7049,13.1721,6.86804,1.96328,0.8117,369.2,-466.497,NA,993.43330383,1022.78286666,529.084,-39.7444,81.71879053,393.492,-41.4119,10.8624,24.5875,27.973,21.2383,0.00453628,0.00453628,2018-07-23 21:00:00
"2983",2018-07-23 22:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,4.59532,0.063006,8.99291,0.398771,8.87024,0.589389,9.88499,0.738486,5.06611,2.8744,6.84663,4.32105,0.994779,0.48803,371.797,-462.894,NA,993.9666748,1023.32896604,269.568,-26.1783,82.54634738,200.484,-27.2766,11.3608,24.6173,27.3888,21.4318,0.164119,0.164119,2018-07-23 22:00:00
"2982",2018-07-23 23:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,1.4043,0.0568302,2.36181,0.127639,2.25708,0.188371,2.32795,0.242599,1.21344,0.845541,1.71592,1.33001,0.247266,0.140973,369.074,-450.022,NA,994.73335266,1024.19305663,69.0251,-8.67757,89.33089972,51.3355,-9.04165,10.8398,23.8726,25.2745,21.9916,0.00647765,0.00647765,2018-07-23 23:00:00
"2981",2018-07-24 00:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.129217,0.0431431,0.130609,0.0316874,0.12779,0.0430963,0.132538,0.0826773,0.0501023,0.0426005,0.125592,0.108262,0.0166652,0.0128482,370.792,-441.518,NA,995.4083252,1024.96995453,3.95602,-2.77005,95.35867572,2.94218,-2.88627,11.1714,23.0614,23.8578,22.2601,NA,NA,2018-07-24 00:00:00
"2980",2018-07-24 01:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0595902,0.0431431,0.046578,0.0305024,0.0577837,0.0397328,0.095366,0.0813212,0.0324273,0.0382046,0.114474,0.0997977,0.013129,0.0124353,376.762,-439.794,NA,996.05834961,1025.67966771,1.80973,-2.55553,97.71469831,1.34594,-2.66274,12.3081,22.6629,23.5676,22.2684,NA,NA,2018-07-24 01:00:00
"2979",2018-07-24 02:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0574891,0.0417093,0.0464112,0.0298363,0.0581325,0.0402581,0.0965264,0.076093,0.0340844,0.0393986,0.106547,0.103531,0.0132089,0.0120484,380.751,-438.965,NA,996.19163513,1025.84852541,1.71368,-2.67648,99.78744984,1.2745,-2.78877,13.0619,22.3527,23.4277,22.3037,NA,NA,2018-07-24 02:00:00
"2978",2018-07-24 03:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0579325,0.0425917,0.0468286,0.0302059,0.0596467,0.0401533,0.0923858,0.0832563,0.032349,0.0367131,0.110249,0.10154,0.0128066,0.0120972,381.909,-439.223,NA,996.25831604,1025.91253913,1.76572,-2.63249,99.77583885,1.31321,-2.74293,13.2797,22.3982,23.4713,22.3475,NA,NA,2018-07-24 03:00:00
"2977",2018-07-24 04:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.057821,0.043474,0.0470789,0.0301321,0.0576654,0.0389976,0.0961948,0.081708,0.0316387,0.0380545,0.107073,0.10378,0.0127798,0.0121689,383.12,-439.089,NA,996.11663818,1025.77294682,1.75772,-2.62158,99.73093271,1.30726,-2.73157,13.5067,22.3364,23.4485,22.2783,NA,NA,2018-07-24 04:00:00
"2976",2018-07-24 05:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.055505,0.0429226,0.0473312,0.0295394,0.0576676,0.0394176,0.0970212,0.0780299,0.032586,0.0385767,0.108133,0.102038,0.013048,0.0121454,381.77,-438.361,NA,995.80001831,1025.46013582,1.7097,-2.65455,100,1.27155,-2.76592,13.2533,22.206,23.3256,22.1922,NA,NA,2018-07-24 05:00:00
"2975",2018-07-24 06:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0604745,0.0427016,0.0447378,0.0292439,0.05685,0.0383666,0.095854,0.0820949,0.032507,0.0382785,0.109188,0.104776,0.0126191,0.0127748,380.505,-438.493,NA,995.74996948,1025.40381677,1.71364,-2.64894,99.97230172,1.27448,-2.76008,13.0154,22.2534,23.3479,22.2351,NA,NA,2018-07-24 06:00:00
"2974",2018-07-24 07:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0576021,0.0430331,0.0463273,0.0300576,0.0589479,0.0409943,0.0933769,0.0820949,0.0318761,0.0375339,0.113157,0.106019,0.012619,0.012411,379.639,-437.665,NA,995.52497864,1025.17990429,1.73369,-2.50608,99.98570085,1.28938,-2.61122,12.8527,22.177,23.2077,22.1609,NA,NA,2018-07-24 07:00:00
"2973",2018-07-24 08:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.057824,0.0427016,0.0473296,0.0307244,0.0575499,0.0406786,0.0961932,0.0801598,0.0332169,0.0373838,0.106016,0.107761,0.0127802,0.012606,381.091,-438.16,NA,995.56663513,1025.21959654,1.7858,-2.561,99.97864366,1.32814,-2.66845,13.1257,22.2085,23.2916,22.1912,NA,NA,2018-07-24 08:00:00
"2972",2018-07-24 09:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.134625,0.0430331,0.171919,0.030873,0.174165,0.0443578,0.177968,0.0832563,0.0958642,0.0574183,0.176611,0.123442,0.0240336,0.0148079,381.771,-438.672,NA,995.7749939,1025.42547868,5.24506,-2.79186,99.91719127,3.90087,-2.90899,13.2534,22.2935,23.378,22.2661,NA,NA,2018-07-24 09:00:00
"2971",2018-07-24 10:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,1.2076,0.0467848,2.06597,0.0743273,2.09503,0.109423,2.07271,0.149869,1.14754,0.485337,1.68187,0.814295,0.242615,0.0958036,383.608,-440.913,NA,995.97503662,1025.61996945,63.9557,-5.2322,99.27098155,47.5652,-5.45173,13.5976,22.4061,23.756,22.2716,NA,NA,2018-07-24 10:00:00
"2970",2018-07-24 11:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,3.42536,0.0563893,6.22257,0.231457,6.32402,0.342654,6.50922,0.411051,3.57448,1.57951,5.05202,2.54748,0.752937,0.30695,382.792,-446.047,NA,995.76667786,1025.37592429,194.076,-15.515,96.788311,144.339,-16.166,13.4425,22.6965,24.6163,22.1438,NA,NA,2018-07-24 11:00:00
"2969",2018-07-24 12:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,5.34978,0.0968788,8.96214,0.319893,8.95384,0.46579,9.14247,0.556087,4.75816,2.02222,6.42442,3.14072,1.03674,0.392968,380.259,-452.267,NA,995.69999695,1025.28811059,276.027,-21.1364,93.56147647,205.288,-22.0232,12.9653,22.8854,25.6497,21.7764,0.0160474,0.0160474,2018-07-24 12:00:00
"2968",2018-07-24 13:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,11.543,0.0913605,21.6238,0.674402,21.7504,0.989768,24.1106,1.21936,12.4685,4.82468,15.6707,7.0183,2.62053,0.922629,378.517,-460.265,NA,995.57273865,1025.10540216,679.708,-43.7526,88.98149729,505.514,-45.5883,12.6379,23.3962,26.9547,21.4505,NA,NA,2018-07-24 13:00:00
"2967",2018-07-24 14:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,14.8136,0.0991983,28.5314,0.822642,28.2339,1.18949,32.6374,1.50364,17.5422,6.57784,21.7441,9.16392,3.52509,1.19685,375.571,-473.233,NA,995.2583313,1024.73922283,879.427,-52.624,82.4864924,654.049,-54.8318,12.077,23.8179,29.0533,20.6336,NA,NA,2018-07-24 14:00:00
"2966",2018-07-24 15:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,15.0712,0.101287,28.7646,0.801611,28.2641,1.1572,32.8841,1.46905,17.5738,6.50199,21.7349,8.9973,3.52387,1.16966,371.101,-474.018,NA,995.06668091,1024.49715636,881.649,-51.119,76.65355206,655.702,-53.2637,11.2175,24.2624,29.1788,19.883,NA,NA,2018-07-24 15:00:00
"2965",2018-07-24 16:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,17.1878,0.091475,33.1674,0.871223,32.2728,1.25809,38.2646,1.60577,20.4889,7.40605,25.1482,10.1198,4.0923,1.32535,370.434,-476.983,NA,994.7416687,1024.12465197,1010.7,-55.0428,75.35271645,751.679,-57.3522,11.0862,24.6402,29.6502,19.9725,NA,NA,2018-07-24 16:00:00
"2964",2018-07-24 17:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,21.9479,0.0693027,43.1376,1.09138,41.5625,1.56708,50.7681,2.03442,26.9111,9.73272,32.4993,12.9069,5.29092,1.70124,347.172,-478.911,NA,994.17503357,1023.58188268,1306.06,-68.2045,73.60663414,971.348,-71.0661,6.50377,24.2342,29.9551,19.2046,NA,NA,2018-07-24 17:00:00
"2963",2018-07-24 18:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,10.3085,0.0834258,19.3497,0.575606,18.8733,0.836429,21.5727,1.04684,11.6989,4.64925,15.0672,6.63097,2.31524,0.81442,364.412,-471.309,NA,994.01664734,1023.36919189,590.331,-36.6897,77.38699317,439.043,-38.229,9.92241,24.73,28.742,20.4873,0.120747,0.120747,2018-07-24 18:00:00
"2962",2018-07-24 19:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,15.0681,0.0893815,29.378,0.835611,28.508,1.21543,33.688,1.52982,17.0681,6.61681,21.461,9.19336,3.38134,1.1727,352.702,-470.004,NA,993.6416626,1023.05145252,886.722,-52.7155,81.61705136,659.475,-54.9272,7.61575,24.0484,28.537,20.6922,0.17409,0.17409,2018-07-24 19:00:00
"2961",2018-07-24 20:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,10.5875,0.0972184,20.3954,0.645379,19.797,0.944256,22.9442,1.17609,11.5842,4.87232,14.9713,6.97575,2.35241,0.879765,359.421,-469.719,NA,993.16665649,1022.49621606,620.097,-41.2921,78.96863222,461.18,-43.0246,8.93353,24.7091,28.4916,20.7892,0.00108521,0.00108521,2018-07-24 20:00:00
"2960",2018-07-24 21:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,5.86556,0.120707,10.3937,0.380013,10.0864,0.552558,11.0989,0.680838,5.33779,2.47737,6.96274,3.63417,1.11828,0.448261,370.874,-464.6,NA,993.19999695,1022.50196482,310.14,-24.6653,78.00704837,230.658,-25.7002,11.1793,24.9947,27.6643,20.8742,NA,NA,2018-07-24 21:00:00
"2959",2018-07-24 22:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,3.19376,0.0970944,5.32301,0.260612,5.1886,0.381958,5.3285,0.468955,2.60349,1.59329,3.56968,2.47965,0.561746,0.286542,373.858,-455.346,NA,993.10836792,1022.45114932,158.193,-17.3004,82.85529017,117.652,-18.0262,11.7577,24.5584,26.1563,21.4351,NA,NA,2018-07-24 22:00:00
"2958",2018-07-24 23:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,1.45148,0.0639947,2.30601,0.111345,2.22069,0.159773,2.19614,0.208747,1.10308,0.621348,1.51862,0.974122,0.236305,0.107497,376.254,-451.019,NA,993.25836182,1022.66429083,67.945,-7.62252,87.37811446,50.5322,-7.94233,12.211,23.9729,25.4409,21.7253,NA,NA,2018-07-24 23:00:00
"2957",2018-07-25 00:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.132525,0.0454606,0.144561,0.0306503,0.141537,0.0430963,0.146743,0.0857773,0.056573,0.0437904,0.126908,0.110007,0.0181391,0.012751,373.51,-442.778,NA,993.22502136,1022.71630897,4.34417,-2.81945,93.63368154,3.23086,-2.93774,11.6886,23.1155,24.0692,22.0155,NA,NA,2018-07-25 00:00:00
"2956",2018-07-25 01:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0582669,0.0430326,0.0461602,0.029688,0.0574343,0.0417291,0.094702,0.0782238,0.0325066,0.0368622,0.110513,0.0993004,0.0126993,0.0119029,373.217,-439.283,NA,993.47503662,1023.0244327,1.61759,-2.55555,97.14345932,1.20304,-2.66277,11.6341,22.6143,23.4813,22.1237,NA,NA,2018-07-25 01:00:00
"2955",2018-07-25 02:00:00,"A000680","5b1aaa3af2a0ff00019bedea",42.1218,-71.8065,0.0570512,0.0430336,0.0476646,0.0294659,0.0560346,0.0403638,0.0971791,0.0819027,0.032507,0.0384289,0.109981,0.10403,0.0126998,0.0120237,380.18,-439.954,NA,993.45001221,1022.99349675,1.78575,-2.64894,97.25453258,1.3281,-2.76008,12.954,22.6655,23.5946,22.1936,NA,NA,2018-07-25 02:00:00
