"","time","device","location","lat","long","B1dw","B1uw","B2dw","B2uw","B3dw","B3uw","B4dw","B4uw","B5dw","B5uw","B6dw","B6uw","B7dw","B7uw","LWdw","LWuw","LfW","P","SLP","PARdw","PARuw","RH","SWdw","SWuw","Tabove","Tair","Tbelow","Tdew","prate","precip","datetime"
"3807",2018-06-19 12:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,12.4177,0.333884,20.5587,0.866742,22.1539,0.979819,25.1272,1.72626,14.2337,1.18929,15.9653,1.84282,3.09198,0.305172,344.094,-436.074,NA,978.30833435,1008.04712845,746.713,-48.6003,77.13618279,555.347,-50.6394,5.9052,19.1212,22.9379,15.0012,0.133542,0.133542,2018-06-19 12:00:00
"3806",2018-06-19 13:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,16.7991,0.324177,28.0912,0.946023,29.9183,1.05813,35.0912,1.98771,20.1495,1.56744,22.0204,2.39023,4.60529,0.432462,333.07,-441.225,NA,978.70834351,1008.47945763,985.789,-56.479,72.21099734,733.154,-58.8486,3.63682,18.9261,23.8079,13.8006,0.420244,0.420244,2018-06-19 13:00:00
"3805",2018-06-19 14:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,19.8905,0.366666,32.9828,1.12544,34.9682,1.2447,41.614,2.42937,24.2998,1.91347,26.3039,2.8562,5.76512,0.554224,322.467,-444.299,NA,978.85002136,1008.59758948,1156.48,-67.4767,66.33642316,860.098,-70.3077,1.41274,19.1955,24.3241,12.7537,1.08305,1.08305,2018-06-19 14:00:00
"3804",2018-06-19 15:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,21.8013,0.418856,35.9868,1.33819,38.0813,1.48011,45.8139,2.9758,26.9577,2.3027,28.9558,3.38084,6.48038,0.679301,327.152,-447.416,NA,978.87496948,1008.60946322,1255.02,-80.993,59.93417501,933.389,-84.3911,2.40195,19.33,24.8449,11.336,1.77695,1.77695,2018-06-19 15:00:00
"3803",2018-06-19 16:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,22.2552,0.505134,36.5816,1.6605,38.8723,1.83607,46.7592,3.73592,27.5527,2.81147,29.5021,4.0747,6.65718,0.833797,326.165,-450.992,NA,978.95835876,1008.67611011,1271.73,-100.172,54.90718484,945.817,-104.375,2.19445,19.5164,25.4383,10.2027,1.98363,1.98363,2018-06-19 16:00:00
"3802",2018-06-19 17:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,21.266,0.575971,34.7676,1.90879,37.1085,2.10679,44.5505,4.31848,26.3146,3.16003,28.063,4.52799,6.15189,0.898053,322.806,-458.95,NA,979.13330078,1008.7876154,1209.54,-114.699,51.97589397,899.563,-119.511,1.47989,20.1857,26.7466,10.002,1.21532,1.21532,2018-06-19 17:00:00
"3801",2018-06-19 18:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,19.1458,0.583041,31.1833,1.93396,33.5515,2.13176,39.9168,4.35866,23.6344,3.14966,25.1668,4.50726,5.44358,0.878675,315.336,-466.149,NA,979.28337097,1008.83545961,1085.05,-115.554,47.92360067,806.973,-120.402,-0.125797,21.2293,27.9164,9.75018,0.363849,0.363849,2018-06-19 18:00:00
"3800",2018-06-19 19:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,15.8993,0.535039,25.5624,1.77112,27.8092,1.96112,32.2261,3.91956,19.3692,2.82109,20.8232,4.09384,4.5086,0.79111,315.661,-466.346,NA,979.30831909,1008.78244082,900.983,-105.3,45.12153268,670.081,-109.717,-0.0559464,22.0041,27.9486,9.5593,0.15624,0.15624,2018-06-19 19:00:00
"3799",2018-06-19 20:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,12.0305,0.439259,18.9057,1.45709,20.6169,1.61903,23.3352,3.16279,14.5148,2.29538,15.7166,3.3856,3.31036,0.630691,333.099,-468.429,NA,979.25003052,1008.5980419,682.151,-86.1605,42.73011684,507.331,-89.7753,3.64822,23.2366,28.2844,9.8613,0.0995002,0.0995002,2018-06-19 20:00:00
"3798",2018-06-19 21:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,8.07893,0.326502,12.2005,1.07975,13.1706,1.20212,14.4579,2.26776,9.48264,1.70104,10.3952,2.58346,2.14383,0.458005,347.064,-465.301,NA,979.47502136,1008.7705151,454.518,-63.2947,41.69816673,338.036,-65.9503,6.50733,23.8268,27.7795,10.0306,NA,NA,2018-06-19 21:00:00
"3797",2018-06-19 22:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,4.51824,0.192322,6.32454,0.675226,6.65353,0.756047,6.92612,1.34677,4.91702,1.10138,5.59347,1.74675,1.09484,0.286278,352.782,-456.4,NA,980.05836487,1009.36002564,243.904,-39.5683,41.25891626,181.397,-41.2284,7.65389,23.9391,26.3287,9.97275,NA,NA,2018-06-19 22:00:00
"3796",2018-06-19 23:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,1.86647,0.0743766,2.2909,0.290212,2.31728,0.31985,2.14911,0.552007,1.75776,0.683269,2.10964,1.19105,0.380719,0.149425,351.191,-446.47,NA,980.59997559,1009.96677094,88.7789,-18.8283,42.34884083,66.0269,-19.6183,7.33447,23.4526,24.6859,9.91664,NA,NA,2018-06-19 23:00:00
"3795",2018-06-20 00:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.235935,0.0539573,0.242944,0.0480512,0.260395,0.0632807,0.203233,0.125084,0.133816,0.126227,0.202523,0.265299,0.0315607,0.0275827,341.897,-427.531,NA,981.07498169,1010.70014352,8.64877,-4.42971,48.54364991,6.43228,-4.61556,5.46112,21.0444,21.4737,9.76931,NA,NA,2018-06-20 00:00:00
"3794",2018-06-20 01:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0633328,0.051038,0.036326,0.0289138,0.0613855,0.0499972,0.073364,0.100551,0.0302976,0.0358266,0.124596,0.124353,0.0136206,0.0131454,339.039,-420.247,NA,981.8636322,1011.61224956,1.98309,-2.8539,48.81512821,1.47487,-2.97364,4.8751,20.0722,20.2134,8.96892,NA,NA,2018-06-20 01:00:00
"3793",2018-06-20 02:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0604775,0.0492118,0.0352184,0.0301318,0.0622138,0.0507705,0.0695627,0.0966187,0.0276155,0.0334358,0.122413,0.119709,0.0133695,0.0128235,333.48,-415.275,NA,982.24998474,1012.10641705,1.80178,-2.75354,50.06888509,1.34002,-2.86907,3.73087,19.1427,19.3415,8.49032,NA,NA,2018-06-20 02:00:00
"3792",2018-06-20 03:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0611409,0.0478881,0.0346339,0.0292436,0.0613957,0.0521387,0.0715472,0.096231,0.029035,0.0326157,0.117648,0.118465,0.0137183,0.0128719,338.173,-412.371,NA,982.52502441,1012.45960248,1.8418,-2.75357,51.02647543,1.36979,-2.8691,4.69843,18.4706,18.8291,8.15063,0.00209491,0.00209491,2018-06-20 03:00:00
"3791",2018-06-20 04:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0595917,0.0459015,0.0350509,0.0285775,0.0605803,0.0490885,0.068737,0.0997197,0.0284037,0.0329143,0.111042,0.115728,0.0132084,0.0127262,334.837,-409.551,NA,982.63336182,1012.62552456,1.92588,-2.64899,53.47802639,1.43232,-2.76013,4.01128,17.9507,18.3284,8.35858,NA,NA,2018-06-20 04:00:00
"3790",2018-06-20 05:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.060589,0.0466743,0.0342169,0.0262822,0.0596483,0.0484585,0.0664239,0.0946819,0.0265107,0.0324679,0.115272,0.112988,0.012887,0.0123387,327.991,-404.773,NA,982.44163513,1012.51576586,1.78977,-2.65997,57.70072341,1.33109,-2.77157,2.58223,17.1141,17.4742,8.69847,NA,NA,2018-06-20 05:00:00
"3789",2018-06-20 06:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0601426,0.0450192,0.0310462,0.0265046,0.0582497,0.0443574,0.0641107,0.090809,0.0255634,0.0304572,0.109454,0.114233,0.0124313,0.0128955,321.725,-400.238,NA,982.51663208,1012.66521659,1.66563,-2.6545,61.0332489,1.23876,-2.76587,1.25766,16.4295,16.657,8.8895,NA,NA,2018-06-20 06:00:00
"3788",2018-06-20 07:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0585964,0.0464534,0.0335495,0.0265788,0.0592968,0.0462494,0.0616337,0.0929415,0.0263527,0.0293395,0.108397,0.11473,0.0130745,0.0126539,320.269,-398.029,NA,982.2833252,1012.48744518,1.77773,-2.58851,63.75056505,1.32214,-2.69712,0.946215,15.8375,16.2558,8.97106,NA,NA,2018-06-20 07:00:00
"3787",2018-06-20 08:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0577131,0.045791,0.0326315,0.0273187,0.0588318,0.0458298,0.0616329,0.0917774,0.0291144,0.0327658,0.112098,0.10851,0.0127804,0.012387,317.8,-394.352,NA,982.30834961,1012.58294126,1.66965,-2.616,66.75425172,1.24176,-2.72576,0.416683,15.1815,15.5854,9.03389,NA,NA,2018-06-20 08:00:00
"3786",2018-06-20 09:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.568468,0.0432571,1.33117,0.220558,1.58844,0.30412,1.81265,0.602656,1.35137,0.255989,1.82688,0.439508,0.321044,0.0734962,323.26,-395.5,NA,982.73330688,1013.0123066,52.904,-12.0906,65.34323096,39.3459,-12.5978,1.57829,15.2634,15.7949,8.79423,NA,NA,2018-06-20 09:00:00
"3785",2018-06-20 10:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,3.9901,0.122815,7.97854,0.446909,9.13956,0.530175,10.0984,0.884686,5.96417,0.640994,7.20688,1.10123,1.44519,0.177638,339.794,-408.003,NA,983.10836792,1013.31194566,295.693,-25.3652,61.28608584,219.913,-26.4294,5.0296,16.0817,18.0475,8.61786,NA,NA,2018-06-20 10:00:00
"3784",2018-06-20 11:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,8.93162,0.273422,15.9363,0.846626,17.4507,0.946476,19.9655,1.7238,11.4138,1.29767,12.8342,2.04885,2.7085,0.359739,343.4,-432.875,NA,983.35830688,1013.30778559,572.234,-50.2436,53.35294008,425.584,-52.3516,5.76742,18.5742,22.3844,8.88453,NA,NA,2018-06-20 11:00:00
"3783",2018-06-20 12:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,13.5606,0.456584,23.2584,1.40662,24.7883,1.59942,29.3211,2.99254,17.0898,2.08187,18.5924,3.12735,3.96392,0.570739,334.179,-445.706,NA,983.25836182,1013.22941132,821.023,-79.1797,52.80479789,610.614,-82.5017,3.87446,18.3356,24.5592,8.52981,NA,NA,2018-06-20 12:00:00
"3782",2018-06-20 13:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,11.5931,0.360489,18.4948,1.09559,19.9541,1.21571,22.3418,2.25674,13.6236,1.79336,15.3055,2.77012,3.26488,0.501749,348.622,-447.405,NA,982.92503357,1012.77365562,652.048,-65.0856,50.66682696,484.943,-67.8163,6.8162,19.4178,24.8424,8.91488,NA,NA,2018-06-20 13:00:00
"3781",2018-06-20 14:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,14.8834,0.440485,24.2334,1.44732,25.9298,1.59578,29.9566,3.07467,18.4626,2.45392,20.4116,3.70161,4.28863,0.666342,347.275,-456.603,NA,982.41668701,1012.10455144,850.434,-86.0204,49.34067428,632.487,-89.6293,6.54571,20.8271,26.3619,9.81526,NA,NA,2018-06-20 14:00:00
"3780",2018-06-20 15:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,15.5673,0.484726,25.0994,1.57128,26.7144,1.72313,31.2755,3.38309,19.3183,2.68797,21.1564,3.96427,4.38618,0.708302,337.327,-468.201,NA,982.10830688,1011.74529684,875.891,-93.3564,48.61046672,651.419,-97.2731,4.52098,21.2336,28.2472,9.96645,NA,NA,2018-06-20 15:00:00
"3779",2018-06-20 16:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,15.4418,0.49953,24.6607,1.5947,26.3337,1.75102,30.5551,3.42776,18.7606,2.67075,20.5789,3.93323,4.20816,0.694022,343.43,-470.398,NA,981.6166687,1011.17038969,859.216,-94.5943,48.2780993,639.019,-98.5631,5.76472,21.9055,28.5992,10.4703,NA,NA,2018-06-20 16:00:00
"3778",2018-06-20 17:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,13.6249,0.446882,21.6632,1.43714,23.1787,1.5732,26.6793,3.04779,16.9907,2.48635,18.7584,3.69028,3.63824,0.612281,343.035,-474.433,NA,981.07498169,1010.51478029,756.753,-84.4571,45.01524866,562.815,-88.0006,5.68583,22.8689,29.2444,10.3068,NA,NA,2018-06-20 17:00:00
"3777",2018-06-20 18:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,13.2388,0.439596,21.1022,1.42677,22.6596,1.56717,25.9867,3.03176,16.4312,2.44521,18.1435,3.6307,3.4946,0.597946,345.509,-475.243,NA,980.50834656,1009.8745574,738.422,-83.8093,45.16103268,549.181,-87.3256,6.18692,23.431,29.3722,10.8624,NA,NA,2018-06-20 18:00:00
"3776",2018-06-20 19:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,14.2054,0.469053,23.051,1.6166,24.8296,1.7779,28.7315,3.48398,18.0277,2.73833,19.6611,4.02418,3.83016,0.676053,342.458,-475.855,NA,980.2583313,1009.6071455,809.289,-95.0973,46.30065858,601.886,-99.0869,5.55416,23.53,29.4684,11.331,NA,NA,2018-06-20 19:00:00
"3775",2018-06-20 20:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,10.1112,0.346463,15.8262,1.14573,17.1188,1.26441,19.318,2.43087,12.1639,1.91333,13.3729,2.84895,2.61693,0.473442,343.46,-472.795,NA,979.7833252,1009.10719985,561.866,-67.3141,46.85450792,417.872,-70.1383,5.75688,23.636,28.9781,11.6085,NA,NA,2018-06-20 20:00:00
"3774",2018-06-20 21:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,5.79978,0.209421,8.57587,0.639443,9.37559,0.710596,9.88575,1.2849,6.243,1.02136,7.20255,1.62273,1.40041,0.257387,360.409,-460.795,NA,979.50836182,1008.80103338,308.631,-37.8588,48.82104099,229.536,-39.4472,9.15903,23.8648,27.048,12.4402,0.00341002,0.00341002,2018-06-20 21:00:00
"3773",2018-06-20 22:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,2.62992,0.0926847,3.73819,0.265403,4.1317,0.298619,4.16554,0.523933,2.68611,0.421915,3.24283,0.701812,0.637881,0.11205,364.372,-449.946,NA,979.10003662,1008.41484011,135.038,-16.1358,51.52176023,100.431,-16.8128,9.93226,23.5219,25.2642,12.9376,NA,NA,2018-06-20 22:00:00
"3772",2018-06-20 23:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.896271,0.0588183,1.21997,0.0869166,1.3503,0.103746,1.27864,0.18298,0.924348,0.15184,1.18333,0.274271,0.22891,0.040792,362.35,-437.231,NA,979.08332825,1008.55513198,44.395,-5.58932,62.05576062,33.0175,-5.82383,9.53917,21.9598,23.1336,14.3484,NA,NA,2018-06-20 23:00:00
"3771",2018-06-21 00:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.179971,0.0514208,0.227752,0.0416868,0.256073,0.0581309,0.240911,0.126442,0.211155,0.129216,0.315147,0.282458,0.0522187,0.0288898,353.285,-431.574,NA,979.24163818,1008.76145966,8.55988,-3.95716,64.39449191,6.36618,-4.12318,7.75169,21.5348,22.1693,14.5155,NA,NA,2018-06-21 00:00:00
"3770",2018-06-21 01:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.063131,0.0528531,0.0384735,0.0308727,0.0641977,0.0531906,0.0750155,0.100887,0.0314028,0.0346268,0.131402,0.120953,0.0139591,0.0130415,354.683,-425.291,NA,979.57496643,1009.19878405,2.07016,-2.83601,67.90162325,1.53963,-2.95499,8.03054,20.6134,21.0902,14.464,NA,NA,2018-06-21 01:00:00
"3769",2018-06-21 02:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0622452,0.0489913,0.0369709,0.0301321,0.0639655,0.0496133,0.0727023,0.100108,0.0302979,0.0343292,0.126382,0.121699,0.0135037,0.0127988,344.556,-420.524,NA,979.57496643,1009.28351195,1.95392,-2.84148,73.0386734,1.45317,-2.9607,5.99856,19.7879,20.2617,14.8043,NA,NA,2018-06-21 02:00:00
"3768",2018-06-21 03:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0588193,0.0486594,0.0357186,0.0285775,0.0584803,0.0500343,0.0698928,0.0966179,0.0286407,0.0329888,0.112625,0.119958,0.013477,0.0125085,338.68,-415.742,NA,979.34997559,1009.13393485,1.82181,-2.75887,75.56673288,1.35492,-2.87462,4.8043,18.9911,19.4238,14.5598,NA,NA,2018-06-21 03:00:00
"3767",2018-06-21 04:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0600331,0.0462324,0.0358026,0.0281337,0.0590651,0.0459341,0.0670849,0.0987539,0.0280102,0.0329149,0.112897,0.115229,0.0134769,0.0126056,337.088,-411.573,NA,979.05830383,1008.92454971,1.83378,-2.76447,81.82522655,1.36382,-2.88046,4.47677,18.1128,18.6875,14.9374,NA,NA,2018-06-21 04:00:00
"3766",2018-06-21 05:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.057823,0.045902,0.0364699,0.0274669,0.0613968,0.0484566,0.0669194,0.0960363,0.0280095,0.0315739,0.118183,0.117222,0.013423,0.0124111,335.924,-409.97,NA,978.8583374,1008.74413414,1.87788,-2.73689,84.20514464,1.39662,-2.85171,4.237,17.8659,18.403,15.1484,NA,NA,2018-06-21 05:00:00
"3765",2018-06-21 06:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0599211,0.0467843,0.0349677,0.0282813,0.0595322,0.0480361,0.066754,0.0966187,0.0259577,0.0307548,0.112097,0.112739,0.0128066,0.0126537,333.879,-406.032,NA,978.59169006,1008.56387274,1.76175,-2.781,88.69768381,1.31025,-2.89769,3.81354,16.9621,17.6998,15.0657,NA,NA,2018-06-21 06:00:00
"3764",2018-06-21 07:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0602571,0.0478876,0.0333824,0.0264302,0.0585964,0.0462493,0.0655989,0.0941003,0.0267469,0.0305314,0.109985,0.116475,0.0128333,0.0127505,334.096,-404.063,NA,978.28330994,1008.28754259,1.74169,-2.69297,90.17205834,1.29533,-2.80595,3.85849,16.5667,17.347,14.9351,NA,NA,2018-06-21 07:00:00
"3763",2018-06-21 08:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0610279,0.0488804,0.0358873,0.0269487,0.0609313,0.0490881,0.0662592,0.0952626,0.0294279,0.0325421,0.113953,0.107763,0.0124853,0.0127747,334.764,-403.324,NA,978.33335876,1008.3538598,1.78575,-2.7094,91.79618955,1.3281,-2.82307,3.9957,16.4262,17.214,15.0738,NA,NA,2018-06-21 08:00:00
"3762",2018-06-21 09:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.69139,0.0517488,1.22367,0.0979475,1.39539,0.134337,1.41127,0.237572,1.00314,0.120859,1.32026,0.242648,0.252815,0.0367497,337.383,-405.538,NA,978.41667175,1008.41843326,45.7223,-5.47968,93.21993589,34.0047,-5.70958,4.53708,16.6289,17.6117,15.5109,NA,NA,2018-06-21 09:00:00
"3761",2018-06-21 10:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,3.98096,0.114429,7.82497,0.432407,8.89887,0.512661,9.7082,0.850768,5.69971,0.654055,6.94494,1.13215,1.31082,0.170741,344.438,-413.881,NA,978.42498779,1008.39203029,288.934,-24.7444,92.69646406,214.887,-25.7825,5.97602,16.9623,19.0942,15.7558,NA,NA,2018-06-21 10:00:00
"3760",2018-06-21 11:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,5.42631,0.171693,8.47293,0.50147,9.41695,0.56857,9.5924,0.956847,5.68186,0.729293,6.81884,1.23697,1.43549,0.211728,353.615,-421.513,NA,978.66668701,1008.60882254,305.281,-29.4353,90.36643505,227.045,-30.6703,7.81838,17.2708,20.4332,15.658,NA,NA,2018-06-21 11:00:00
"3759",2018-06-21 12:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,12.6507,0.417084,21.392,1.28508,22.8574,1.46389,26.3755,2.65037,15.1051,1.891,16.6188,2.89176,3.44559,0.503026,346.574,-443.674,NA,978.9666748,1008.73570855,754.986,-72.7592,71.18292451,561.5,-75.8118,6.39583,19.0242,24.2063,13.5604,NA,NA,2018-06-21 12:00:00
"3758",2018-06-21 13:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,17.5032,0.529088,29.6727,1.67614,31.2421,1.83971,37.772,3.58444,21.5593,2.72918,22.9228,3.96472,4.7638,0.705142,326.705,-464.522,NA,979.07501221,1008.73955424,1030.65,-99.1115,57.91598558,766.519,-103.27,2.31017,20.0689,27.6508,11.5188,NA,NA,2018-06-21 13:00:00
"3757",2018-06-21 14:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,20.1753,0.61468,33.4604,1.9239,35.2252,2.0904,43.2707,4.21648,25.5668,3.18422,26.486,4.4586,5.42633,0.799022,324.087,-480.722,NA,979.21821594,1008.70588873,1167.4,-112.804,52.62960196,868.226,-117.537,1.75481,21.8488,30.2402,11.7021,0.547451,0.547451,2018-06-21 14:00:00
"3756",2018-06-21 15:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,22.9723,0.632937,37.8616,2.05438,39.9009,2.22275,49.5761,4.59685,29.7277,3.44149,30.0892,4.71272,6.16201,0.845171,331.055,-491.462,NA,979.34165955,1008.63771848,1322.54,-119.509,47.37774134,983.6,-124.523,3.22214,23.7939,31.9183,11.8596,NA,NA,2018-06-21 15:00:00
"3755",2018-06-21 16:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,23.0045,0.644849,37.7666,2.03727,39.2191,2.18146,50.0233,4.59986,30.0473,3.54015,30.1158,4.71964,6.07378,0.832178,323.726,-508.088,NA,979.21669006,1008.23249301,1304.66,-117.882,42.0112431,970.306,-122.828,1.66266,26.578,34.4696,12.5767,NA,NA,2018-06-21 16:00:00
"3754",2018-06-21 17:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,24.1786,0.666884,40.4078,2.18758,41.8705,2.34607,53.4602,4.93311,32.052,3.86072,32.4933,5.19727,6.53123,0.90641,333.729,-510.082,NA,978.51669312,1007.41204788,1394.2,-127.16,39.31465745,1036.9,-132.495,3.7492,27.5962,34.7676,12.4765,NA,NA,2018-06-21 17:00:00
"3753",2018-06-21 18:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,17.7322,0.513028,29.5512,1.68988,30.5237,1.80971,38.9851,3.77612,23.9123,3.11879,24.5232,4.23603,4.69973,0.695045,317.637,-509.789,NA,978.40835571,1007.2520135,1017.82,-97.9209,37.72817552,756.979,-102.029,0.302618,28.0915,34.7128,12.297,NA,NA,2018-06-21 18:00:00
"3752",2018-06-21 19:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,10.7115,0.304095,17.9444,1.07951,18.8931,1.1822,22.9793,2.35215,14.386,1.99101,15.4579,2.88933,2.8651,0.448503,347.063,-487.431,NA,978.42498779,1007.45570067,624.127,-63.1272,43.91794205,464.178,-65.7756,6.47821,26.1912,31.2636,12.7986,NA,NA,2018-06-21 19:00:00
"3751",2018-06-21 20:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,9.31257,0.300123,14.5906,0.935915,15.6311,1.04416,17.3381,1.90678,10.1889,1.51423,11.4371,2.32696,2.19394,0.365618,350.996,-468.113,NA,978.71665955,1007.98885945,509.349,-54.3405,54.13044095,378.815,-56.6204,7.28997,23.8333,28.2322,13.9914,NA,NA,2018-06-21 20:00:00
"3750",2018-06-21 21:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,5.91683,0.181183,9.79192,0.691459,10.6507,0.776961,11.8262,1.4175,7.10048,1.22325,8.25105,1.95341,1.54887,0.297176,357.635,-459.46,NA,979.21669006,1008.53011758,343.743,-40.8584,55.89686632,255.65,-42.5727,8.59965,23.5705,26.829,14.2443,NA,NA,2018-06-21 21:00:00
"3749",2018-06-21 22:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,2.51879,0.086951,3.7557,0.295,4.13483,0.337421,4.2002,0.578355,2.57731,0.522695,3.16089,0.890703,0.578963,0.12707,359.222,-447.285,NA,979.76669312,1009.21315436,131.279,-17.1741,59.37688947,97.635,-17.8946,8.9178,22.413,24.8203,14.0938,NA,NA,2018-06-21 22:00:00
"3748",2018-06-21 23:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,1.90911,0.0659994,2.62654,0.223882,2.86358,0.257742,2.76043,0.438166,1.40183,0.445198,1.62834,0.775445,0.315404,0.103391,346.611,-439.186,NA,980.35003662,1009.8845977,88.6732,-13.1954,61.641258,65.9482,-13.7491,6.41565,21.7185,23.4601,14.0117,NA,NA,2018-06-21 23:00:00
"3747",2018-06-22 00:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.273572,0.0515303,0.28706,0.0377587,0.307755,0.0564537,0.234631,0.10205,0.13926,0.0464722,0.200405,0.130164,0.034858,0.0143236,340.564,-423.172,NA,981.06666565,1010.80591625,9.83886,-2.88555,67.84095168,7.31738,-3.00662,5.18949,19.9291,20.7216,13.7957,NA,NA,2018-06-22 00:00:00
"3746",2018-06-22 01:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0608089,0.0486599,0.0361364,0.0267267,0.0598794,0.0481409,0.0708847,0.0983653,0.0280102,0.0341062,0.114743,0.118965,0.0133426,0.0127021,336.887,-416.091,NA,981.92726135,1011.80421671,1.80581,-2.7204,71.83732986,1.34302,-2.83454,4.43537,18.8504,19.485,13.6464,NA,NA,2018-06-22 01:00:00
"3745",2018-06-22 02:00:00,"A000671","5b1a96b0f2a0ff00019bedd6",42.1207,-71.8069,0.0583759,0.0471147,0.0350513,0.0270969,0.0599977,0.0479318,0.0667547,0.0964293,0.0271416,0.0323933,0.114215,0.115476,0.0135575,0.012702,335.791,-411.333,NA,982.8666687,1012.86123803,1.88985,-2.68744,75.28663278,1.40552,-2.80019,4.20942,17.9961,18.6451,13.5453,NA,NA,2018-06-22 02:00:00
