system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,NDVI,QA10,QA20,QA60,date,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1579.0,80.0,1991.0,1182.0,1285.0,1242.0,955.0,1147.0,2258.0,2936.0,2966.0,3347.0,565.0,0.5128793716430664,0.0,0.0,0.0,2019-07-17T15:51:38,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1476.0,85.0,1974.0,1158.0,1252.0,1236.0,937.0,1144.0,2272.0,2935.0,2952.0,3313.0,508.0,0.5181280374526978,0.0,0.0,0.0,2019-07-17T15:51:38,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1299.0,11.0,2383.0,1340.0,1051.0,1023.0,778.0,1096.0,2350.0,2926.0,2850.0,3170.0,444.0,0.5711135864257812,0.0,0.0,0.0,2019-07-19T15:41:37,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1346.0,11.0,2358.0,1305.0,1047.0,1009.0,755.0,1080.0,2390.0,2995.0,2962.0,3247.0,507.0,0.5937584042549133,0.0,0.0,0.0,2019-07-19T15:41:37,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,6086.0,931.0,4785.0,4172.0,5851.0,5486.0,5595.0,5682.0,6186.0,6514.0,6300.0,6621.0,3643.0,0.05926860123872757,0.0,0.0,1024.0,2019-07-22T15:51:34,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,6148.0,970.0,4776.0,4182.0,5845.0,5481.0,5603.0,5679.0,6179.0,6517.0,6267.0,6623.0,3768.0,0.05593934282660484,0.0,0.0,1024.0,2019-07-22T15:51:34,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1442.0,102.0,1894.0,947.0,1037.0,1094.0,736.0,1012.0,2579.0,3324.0,3326.0,3503.0,952.0,0.6376169323921204,0.0,0.0,0.0,2019-07-24T15:41:41,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1396.0,97.0,1890.0,927.0,1043.0,1080.0,739.0,998.0,2625.0,3390.0,3475.0,3556.0,955.0,0.6492643356323242,0.0,0.0,0.0,2019-07-24T15:41:41,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1494.0,24.0,2032.0,1020.0,1097.0,987.0,659.0,972.0,2609.0,3546.0,3509.0,3864.0,674.0,0.6837812066078186,0.0,0.0,0.0,2019-07-27T15:51:38,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1465.0,24.0,1989.0,978.0,1089.0,979.0,638.0,932.0,2627.0,3601.0,3620.0,3930.0,713.0,0.7003287672996521,0.0,0.0,0.0,2019-07-27T15:51:38,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1311.0,15.0,2064.0,1036.0,984.0,915.0,583.0,946.0,2669.0,3500.0,3386.0,3729.0,599.0,0.7062232494354248,0.0,0.0,0.0,2019-07-29T15:41:37,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1285.0,15.0,2038.0,1003.0,979.0,899.0,564.0,927.0,2688.0,3571.0,3447.0,3796.0,616.0,0.718773365020752,0.0,0.0,0.0,2019-07-29T15:41:37,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1386.0,189.0,1186.0,598.0,1121.0,968.0,672.0,891.0,2191.0,2813.0,2763.0,2969.0,877.0,0.6087336540222168,0.0,0.0,2048.0,2019-08-01T15:51:34,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1396.0,188.0,1182.0,592.0,1127.0,972.0,677.0,883.0,2215.0,2843.0,2820.0,3003.0,918.0,0.6128109693527222,0.0,0.0,2048.0,2019-08-01T15:51:34,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,7634.0,179.0,5311.0,4181.0,7411.0,7016.0,7437.0,7481.0,7697.0,8076.0,7757.0,8200.0,3791.0,0.021060945466160774,0.0,0.0,1024.0,2019-08-03T15:41:40,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,7584.0,167.0,5310.0,4163.0,7412.0,7015.0,7429.0,7478.0,7700.0,8077.0,7755.0,8193.0,3724.0,0.021469969302415848,0.0,0.0,1024.0,2019-08-03T15:41:40,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,4405.0,946.0,2649.0,2310.0,4056.0,3809.0,3803.0,3982.0,4573.0,4950.0,4802.0,5108.0,3034.0,0.11609529703855515,0.0,0.0,1024.0,2019-08-06T15:51:37,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,4289.0,908.0,2644.0,2308.0,4029.0,3799.0,3795.0,3980.0,4561.0,4950.0,4800.0,5105.0,2927.0,0.11692844331264496,0.0,0.0,1024.0,2019-08-06T15:51:37,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1519.0,14.0,1122.0,476.0,1087.0,869.0,537.0,750.0,2088.0,2815.0,2377.0,2995.0,458.0,0.631434440612793,0.0,0.0,0.0,2019-08-08T15:41:36,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1482.0,14.0,1148.0,487.0,1085.0,879.0,547.0,755.0,2163.0,2930.0,2534.0,3171.0,598.0,0.6449204683303833,0.0,0.0,0.0,2019-08-08T15:41:36,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1131.0,15.0,1533.0,707.0,835.0,768.0,467.0,794.0,2599.0,3501.0,3411.0,3645.0,932.0,0.759154200553894,0.0,0.0,0.0,2019-08-11T15:51:33,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1122.0,16.0,1500.0,675.0,838.0,771.0,453.0,769.0,2628.0,3554.0,3523.0,3685.0,950.0,0.7721328139305115,0.0,0.0,0.0,2019-08-11T15:51:33,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,10022.0,556.0,5153.0,3792.0,9761.0,9327.0,9830.0,9779.0,9893.0,10248.0,9777.0,10380.0,4831.0,-0.002703116275370121,0.0,0.0,1024.0,2019-08-13T15:41:39,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,10021.0,586.0,5146.0,3796.0,9756.0,9327.0,9815.0,9793.0,9894.0,10239.0,9786.0,10375.0,4832.0,-0.0014795163879171014,0.0,0.0,1024.0,2019-08-13T15:41:39,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1359.0,211.0,1748.0,819.0,1113.0,1015.0,698.0,995.0,2753.0,3746.0,3607.0,4020.0,867.0,0.6757258772850037,0.0,0.0,2048.0,2019-08-16T15:51:36,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1345.0,211.0,1736.0,805.0,1119.0,1011.0,687.0,986.0,2770.0,3796.0,3682.0,4072.0,873.0,0.6855115294456482,0.0,0.0,2048.0,2019-08-16T15:51:36,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,1542.0,161.0,1472.0,757.0,1174.0,1066.0,802.0,1072.0,2510.0,3246.0,3087.0,3508.0,741.0,0.5875546336174011,0.0,0.0,2048.0,2019-08-18T15:41:35,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0,1552.0,157.0,1466.0,739.0,1169.0,1066.0,802.0,1064.0,2531.0,3277.0,3099.0,3541.0,751.0,0.5888233780860901,0.0,0.0,2048.0,2019-08-18T15:41:35,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_1_2_0,4698.0,851.0,1848.0,1656.0,4917.0,4390.0,4310.0,4315.0,4939.0,5356.0,5236.0,5482.0,2651.0,0.0970039814710617,0.0,0.0,1024.0,2019-08-21T15:51:32,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_1_2_0,4774.0,886.0,1850.0,1656.0,4928.0,4407.0,4330.0,4318.0,4943.0,5366.0,5249.0,5494.0,2713.0,0.0959390327334404,0.0,0.0,1024.0,2019-08-21T15:51:32,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_1_2_0,6199.0,802.0,4642.0,3436.0,6356.0,5845.0,5916.0,6117.0,6419.0,6733.0,6981.0,6912.0,4441.0,0.08257734030485153,0.0,0.0,1024.0,2019-08-23T15:41:37,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_1_2_0,6160.0,779.0,4635.0,3430.0,6368.0,5883.0,5942.0,6120.0,6408.0,6723.0,6977.0,6903.0,4356.0,0.08011455833911896,0.0,0.0,1024.0,2019-08-23T15:41:37,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_1_2_0,1168.0,14.0,1663.0,738.0,857.0,791.0,471.0,810.0,2724.0,3713.0,3778.0,4039.0,1075.0,0.7783007621765137,0.0,0.0,0.0,2019-08-26T15:51:34,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_1_2_0,1151.0,15.0,1644.0,720.0,850.0,792.0,464.0,806.0,2738.0,3743.0,3814.0,4087.0,1091.0,0.7830762267112732,0.0,0.0,0.0,2019-08-26T15:51:34,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_1_2_0,1215.0,13.0,914.0,361.0,870.0,729.0,402.0,583.0,1758.0,2332.0,2192.0,2495.0,265.0,0.6900539994239807,0.0,0.0,0.0,2019-08-28T15:41:33,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_1_2_0,1218.0,14.0,910.0,353.0,865.0,720.0,400.0,585.0,1784.0,2372.0,2245.0,2536.0,279.0,0.6975425481796265,0.0,0.0,0.0,2019-08-28T15:41:33,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_1_2_0,1375.0,111.0,1558.0,772.0,1061.0,997.0,688.0,1053.0,2830.0,3553.0,3518.0,3784.0,1337.0,0.6728482842445374,0.0,0.0,2048.0,2019-08-31T15:51:30,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_1_2_0,1368.0,107.0,1543.0,753.0,1058.0,993.0,688.0,1037.0,2853.0,3586.0,3560.0,3806.0,1359.0,0.6760828495025635,0.0,0.0,2048.0,2019-08-31T15:51:30,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
1_2_0,3353.0,211.0,3034.0,2434.0,2626.0,2407.0,2648.0,2964.0,3832.0,4334.0,3769.0,4606.0,1789.0,0.17469222843647003,0.0,0.0,0.0,2019-09-02T15:41:35,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
2_0,3404.0,192.0,3016.0,2432.0,2637.0,2410.0,2607.0,2948.0,3813.0,4339.0,3749.0,4596.0,1855.0,0.1796727478504181,0.0,0.0,0.0,2019-09-02T15:41:35,"{""type"":""Point"",""coordinates"":[-71.8065,42.1218]}"
